verdict,strategy,timeframe,regime,session,n_trades,avg_r,win_rate,expectancy_R,pct_of_fires,low_confidence
KEEP,wick_fill,1h,high_vol,london,775,-0.30414042718422174,0.2103225806451613,-0.06396759952390728,0.006651332841277742,False
KEEP,wick_fill,1h,trend,asia,2654,-0.2887517731527928,0.2215523737754333,-0.06397364077386668,0.022777596594517585,False
KEEP,wick_fill,1h,unknown,london,92,-0.2756723581098429,0.2391304347826087,-0.06592165085235374,0.0007895775759968417,False
KEEP,wick_fill,4h,high_vol,asia,474,-0.37014484193235603,0.17932489451476794,-0.06637618473470519,0.004068040989375032,False
KEEP,wick_fill,15m,trend,off,695,-0.30218869607235466,0.23453237410071942,-0.07087303231625008,0.00596474364475875,False
KEEP,wick_fill,15m,trend,ny,3145,-0.35067113866216715,0.21939586645468998,-0.0769357983074389,0.026991537788152904,False
KEEP,wick_fill,15m,unknown,ny,534,-0.3895969348410939,0.20224719101123595,-0.07879488569819877,0.004582982886764277,False
KEEP,wick_fill,15m,unknown,asia,471,-0.3815744381800244,0.21231422505307856,-0.08101368114225571,0.00404229389450557,False
KEEP,wick_fill,15m,trend,london,1468,-0.41973161532465825,0.20095367847411444,-0.08434661207137206,0.012598911756123517,False
KEEP,wick_fill,1d,high_vol,asia,97,-0.372842245683192,0.2268041237113402,-0.08456215881474458,0.0008324894007792787,False
KEEP,wick_fill,1h,unknown,off,22,-0.49637085777853013,0.18181818181818182,-0.09024924686882366,0.00018881202904272301,True
KEEP,wick_fill,1h,unknown,asia,131,-0.6520773643631772,0.1450381679389313,-0.09457610628168218,0.0011242898092998508,False
KEEP,wick_fill,15m,unknown,off,98,-0.6371403351475035,0.15306122448979592,-0.09752147986951584,0.0008410717657357661,False
KEEP,wick_fill,15m,unknown,london,288,-0.4876108556921202,0.2013888888888889,-0.09819940843799643,0.002471721107468374,False
